ticker,ccp,tag
bg,CY2020,"1232    RevenueFromContractWithCustomerExcludingAssess...
1064                                             Revenues
Name: (bg, CY2020), dtype: object"
bg,CY2021,"1182    RevenueFromContractWithCustomerExcludingAssess...
1004                                             Revenues
Name: (bg, CY2021), dtype: object"
bg,CY2022,"1126    RevenueFromContractWithCustomerExcludingAssess...
917                                              Revenues
Name: (bg, CY2022), dtype: object"
bgcp,CY2009,"147       InterestIncomeOperating
341              ProfessionalFees
88      RevenueFromRelatedParties
1405                     Revenues
52      TechnologyServicesRevenue
Name: (bgcp, CY2009), dtype: object"
bgcp,CY2010,"252       InterestIncomeOperating
1103             ProfessionalFees
245     RevenueFromRelatedParties
2530                     Revenues
83      TechnologyServicesRevenue
Name: (bgcp, CY2010), dtype: object"
bgcp,CY2011,"281       InterestIncomeOperating
87          ManagementFeesRevenue
1459             ProfessionalFees
350     RevenueFromRelatedParties
1784                     Revenues
95      TechnologyServicesRevenue
Name: (bgcp, CY2011), dtype: object"
bgcp,CY2012,"268       InterestIncomeOperating
101         ManagementFeesRevenue
1427             ProfessionalFees
398     RevenueFromRelatedParties
3120                     Revenues
87      TechnologyServicesRevenue
Name: (bgcp, CY2012), dtype: object"
bgcp,CY2013,"238       InterestIncomeOperating
95          ManagementFeesRevenue
465              ProfessionalFees
394     RevenueFromRelatedParties
2967                     Revenues
93      TechnologyServicesRevenue
Name: (bgcp, CY2013), dtype: object"
bgcp,CY2014,"226       InterestIncomeOperating
101         ManagementFeesRevenue
432              ProfessionalFees
373     RevenueFromRelatedParties
1479                     Revenues
94      TechnologyServicesRevenue
Name: (bgcp, CY2014), dtype: object"
bgcp,CY2015,"210       InterestIncomeOperating
89          ManagementFeesRevenue
385              ProfessionalFees
345     RevenueFromRelatedParties
1346                     Revenues
Name: (bgcp, CY2015), dtype: object"
bgcp,CY2016,"202       InterestIncomeOperating
74          ManagementFeesRevenue
361              ProfessionalFees
312     RevenueFromRelatedParties
1473                     Revenues
Name: (bgcp, CY2016), dtype: object"
bgcp,CY2017,"190       InterestIncomeOperating
333              ProfessionalFees
290     RevenueFromRelatedParties
1549                     Revenues
Name: (bgcp, CY2017), dtype: object"
bgcp,CY2018,"171                               InterestIncomeOperating
328                                      ProfessionalFees
1168    RevenueFromContractWithCustomerExcludingAssess...
1298                                             Revenues
Name: (bgcp, CY2018), dtype: object"
bgcp,CY2019,"73                                InterestIncomeOperating
300                                      ProfessionalFees
1153    RevenueFromContractWithCustomerExcludingAssess...
1063                                             Revenues
Name: (bgcp, CY2019), dtype: object"
bgcp,CY2020,"305                                      ProfessionalFees
1120    RevenueFromContractWithCustomerExcludingAssess...
966                                              Revenues
Name: (bgcp, CY2020), dtype: object"
bgcp,CY2021,"280                                      ProfessionalFees
1070    RevenueFromContractWithCustomerExcludingAssess...
908                                              Revenues
Name: (bgcp, CY2021), dtype: object"
bgcp,CY2022,"246                                      ProfessionalFees
1024    RevenueFromContractWithCustomerExcludingAssess...
833                                              Revenues
Name: (bgcp, CY2022), dtype: object"
bgi,CY2016,"1735           Revenues
538     SalesRevenueNet
Name: (bgi, CY2016), dtype: object"
bgi,CY2017,"1818           Revenues
350     SalesRevenueNet
Name: (bgi, CY2017), dtype: object"
bgne,CY2014,"109     LicenseAndServicesRevenue
3567                     Revenues
Name: (bgne, CY2014), dtype: object"
bgne,CY2017,"84                              LicenseAndServicesRevenue
1953    RevenueFromContractWithCustomerExcludingAssess...
61                                 SalesRevenueGoodsGross
Name: (bgne, CY2017), dtype: object"
bgtk,CY2011,"1529    ProfessionalFees
3681            Revenues
Name: (bgtk, CY2011), dtype: object"
bgtk,CY2019,"1978    RevenueFromContractWithCustomerExcludingAssess...
1891                                             Revenues
Name: (bgtk, CY2019), dtype: object"
bh,CY2018,"302                                   InvestmentIncomeNet
2649    RevenueFromContractWithCustomerExcludingAssess...
3134                                             Revenues
Name: (bh, CY2018), dtype: object"
bh,CY2019,"302                                   InvestmentIncomeNet
2676    RevenueFromContractWithCustomerExcludingAssess...
Name: (bh, CY2019), dtype: object"
bh,CY2020,"304                                   InvestmentIncomeNet
2621    RevenueFromContractWithCustomerExcludingAssess...
Name: (bh, CY2020), dtype: object"
bh,CY2021,"284                                   InvestmentIncomeNet
2515    RevenueFromContractWithCustomerExcludingAssess...
Name: (bh, CY2021), dtype: object"
bh,CY2022,"250                                   InvestmentIncomeNet
2327    RevenueFromContractWithCustomerExcludingAssess...
Name: (bh, CY2022), dtype: object"
bhb,CY2015,"56     InsuranceCommissionsAndFees
120               ProfessionalFees
Name: (bhb, CY2015), dtype: object"
bhb,CY2016,"51     InsuranceCommissionsAndFees
114               ProfessionalFees
Name: (bhb, CY2016), dtype: object"
bhb,CY2017,"51     InsuranceCommissionsAndFees
109               ProfessionalFees
Name: (bhb, CY2017), dtype: object"
bhb,CY2018,"41                           InsuranceCommissionsAndFees
112                                     ProfessionalFees
424    RevenueFromContractWithCustomerExcludingAssess...
Name: (bhb, CY2018), dtype: object"
bhb,CY2019,"36                           InsuranceCommissionsAndFees
107                                     ProfessionalFees
408    RevenueFromContractWithCustomerExcludingAssess...
Name: (bhb, CY2019), dtype: object"
bhb,CY2020,"106                                     ProfessionalFees
395    RevenueFromContractWithCustomerExcludingAssess...
Name: (bhb, CY2020), dtype: object"
bhb,CY2021,"99                                      ProfessionalFees
377    RevenueFromContractWithCustomerExcludingAssess...
Name: (bhb, CY2021), dtype: object"
bhb,CY2022,"89                                      ProfessionalFees
363    RevenueFromContractWithCustomerExcludingAssess...
Name: (bhb, CY2022), dtype: object"
bhc,CY2008,"308          Revenues
12     RoyaltyRevenue
Name: (bhc, CY2008), dtype: object"
bhc,CY2009,"1047          Revenues
45      RoyaltyRevenue
Name: (bhc, CY2009), dtype: object"
bhc,CY2010,"1939          Revenues
81      RoyaltyRevenue
Name: (bhc, CY2010), dtype: object"
bhc,CY2011,"990          Revenues
102    RoyaltyRevenue
Name: (bhc, CY2011), dtype: object"
bhc,CY2012,"2322          Revenues
108     RoyaltyRevenue
Name: (bhc, CY2012), dtype: object"
bhc,CY2013,"2122          Revenues
96      RoyaltyRevenue
Name: (bhc, CY2013), dtype: object"
bhc,CY2014,"839          Revenues
85     RoyaltyRevenue
Name: (bhc, CY2014), dtype: object"
bhc,CY2015,"775          Revenues
68     RoyaltyRevenue
Name: (bhc, CY2015), dtype: object"
bhc,CY2016,"391    RevenueFromContractWithCustomerExcludingAssess...
51                                        RoyaltyRevenue
Name: (bhc, CY2016), dtype: object"
bhc,CY2017,"574    RevenueFromContractWithCustomerExcludingAssess...
34                                        RoyaltyRevenue
Name: (bhc, CY2017), dtype: object"
bhe,CY2016,"344     RevenueFromContractWithCustomerExcludingAssess...
1706                                      SalesRevenueNet
Name: (bhe, CY2016), dtype: object"
bhe,CY2017,"514     RevenueFromContractWithCustomerExcludingAssess...
1455                                      SalesRevenueNet
Name: (bhe, CY2017), dtype: object"
bhe,CY2018,"622    RevenueFromContractWithCustomerExcludingAssess...
723                                             Revenues
Name: (bhe, CY2018), dtype: object"
bhe,CY2019,"602    RevenueFromContractWithCustomerExcludingAssess...
601                                             Revenues
Name: (bhe, CY2019), dtype: object"
bhe,CY2020,"587    RevenueFromContractWithCustomerExcludingAssess...
551                                             Revenues
Name: (bhe, CY2020), dtype: object"
bhe,CY2021,"566    RevenueFromContractWithCustomerExcludingAssess...
512                                             Revenues
Name: (bhe, CY2021), dtype: object"
bhe,CY2022,"545    RevenueFromContractWithCustomerExcludingAssess...
469                                             Revenues
Name: (bhe, CY2022), dtype: object"
bhfao,CY2015,"42         FinancialServicesRevenue
96      InsuranceCommissionsAndFees
122             NetInvestmentIncome
1300               ProfessionalFees
3339                       Revenues
Name: (bhfao, CY2015), dtype: object"
bhfao,CY2016,"42         FinancialServicesRevenue
92      InsuranceCommissionsAndFees
117             NetInvestmentIncome
1174               ProfessionalFees
3521                       Revenues
Name: (bhfao, CY2016), dtype: object"
bhfao,CY2017,"40            FinancialServicesRevenue
46      GrossInvestmentIncomeOperating
93         InsuranceCommissionsAndFees
101                NetInvestmentIncome
1042                  ProfessionalFees
3664                          Revenues
Name: (bhfao, CY2017), dtype: object"
bhfao,CY2018,"48      GrossInvestmentIncomeOperating
80         InsuranceCommissionsAndFees
129                NetInvestmentIncome
987                   ProfessionalFees
2970                          Revenues
Name: (bhfao, CY2018), dtype: object"
bhfao,CY2019,"62      GrossInvestmentIncomeOperating
102        InsuranceCommissionsAndFees
129                NetInvestmentIncome
886                   ProfessionalFees
2442                          Revenues
Name: (bhfao, CY2019), dtype: object"
bhfao,CY2020,"86      GrossInvestmentIncomeOperating
92         InsuranceCommissionsAndFees
171                NetInvestmentIncome
877                   ProfessionalFees
2236                          Revenues
Name: (bhfao, CY2020), dtype: object"
bhfao,CY2021,"87      GrossInvestmentIncomeOperating
79         InsuranceCommissionsAndFees
169                NetInvestmentIncome
833                   ProfessionalFees
2100                          Revenues
Name: (bhfao, CY2021), dtype: object"
bhfao,CY2022,"81      GrossInvestmentIncomeOperating
72         InsuranceCommissionsAndFees
160                NetInvestmentIncome
718                   ProfessionalFees
1868                          Revenues
Name: (bhfao, CY2022), dtype: object"
bhg,CY2019,"867                                      ProfessionalFees
2484    RevenueFromContractWithCustomerExcludingAssess...
2391                                             Revenues
Name: (bhg, CY2019), dtype: object"
bhg,CY2020,"856                                      ProfessionalFees
2428    RevenueFromContractWithCustomerExcludingAssess...
2190                                             Revenues
Name: (bhg, CY2020), dtype: object"
bhg,CY2021,"813                                      ProfessionalFees
2323    RevenueFromContractWithCustomerExcludingAssess...
2058                                             Revenues
Name: (bhg, CY2021), dtype: object"
bhg,CY2022,"701                                      ProfessionalFees
2150    RevenueFromContractWithCustomerExcludingAssess...
1831                                             Revenues
Name: (bhg, CY2022), dtype: object"
bhlb,CY2009,"62               FeesAndCommissions
58      InsuranceCommissionsAndFees
1231                       Revenues
Name: (bhlb, CY2009), dtype: object"
bhlb,CY2010,"105              FeesAndCommissions
82      InsuranceCommissionsAndFees
941                ProfessionalFees
2166                       Revenues
Name: (bhlb, CY2010), dtype: object"
bhlb,CY2011,"128              FeesAndCommissions
92      InsuranceCommissionsAndFees
1252               ProfessionalFees
1875                       Revenues
Name: (bhlb, CY2011), dtype: object"
bhlb,CY2012,"135              FeesAndCommissions
89      InsuranceCommissionsAndFees
1200               ProfessionalFees
2614                       Revenues
Name: (bhlb, CY2012), dtype: object"
bhlb,CY2013,"138              FeesAndCommissions
82      InsuranceCommissionsAndFees
489                ProfessionalFees
2420                       Revenues
Name: (bhlb, CY2013), dtype: object"
bhlb,CY2014,"120              FeesAndCommissions
73      InsuranceCommissionsAndFees
457                ProfessionalFees
1547                       Revenues
Name: (bhlb, CY2014), dtype: object"
bhlb,CY2015,"102              FeesAndCommissions
60      InsuranceCommissionsAndFees
406                ProfessionalFees
1405                       Revenues
Name: (bhlb, CY2015), dtype: object"
bhlb,CY2016,"92                                     FeesAndCommissions
56                            InsuranceCommissionsAndFees
379                                      ProfessionalFees
692     RevenueFromContractWithCustomerExcludingAssess...
1531                                             Revenues
Name: (bhlb, CY2016), dtype: object"
bhlb,CY2017,"69                                     FeesAndCommissions
56                            InsuranceCommissionsAndFees
348                                      ProfessionalFees
1001    RevenueFromContractWithCustomerExcludingAssess...
1606                                             Revenues
Name: (bhlb, CY2017), dtype: object"
bhlb,CY2018,"343                                      ProfessionalFees
1200    RevenueFromContractWithCustomerExcludingAssess...
1341                                             Revenues
Name: (bhlb, CY2018), dtype: object"
bhlb,CY2019,"315                                      ProfessionalFees
1182    RevenueFromContractWithCustomerExcludingAssess...
1100                                             Revenues
Name: (bhlb, CY2019), dtype: object"
bhlb,CY2020,"320                                      ProfessionalFees
1149    RevenueFromContractWithCustomerExcludingAssess...
999                                              Revenues
Name: (bhlb, CY2020), dtype: object"
bhlb,CY2021,"296                                      ProfessionalFees
1100    RevenueFromContractWithCustomerExcludingAssess...
938                                              Revenues
Name: (bhlb, CY2021), dtype: object"
